,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
73,checker,chess,trays,keyboard,tiles,grille,keypad,keyboards,blocks,crossword,0.135040283203125,0.1197509765625,0.085662841796875,0.073883056640625,0.069854736328125,0.069580078125,0.068206787109375,0.068115234375,0.066864013671875,0.066558837890625,data/broden1_224/images/dtd/honeycombed_0085.jpg,data/broden1_224/images/dtd/swirly_0066.jpg,data/broden1_224/images/dtd/grid_0025.jpg,data/broden1_224/images/dtd/chequered_0127.jpg,data/broden1_224/images/dtd/perforated_0050.jpg,data/broden1_224/images/opensurfaces/23590.jpg,data/broden1_224/images/dtd/perforated_0012.jpg,data/broden1_224/images/ade20k/ADE_train_00018998.jpg,data/broden1_224/images/dtd/chequered_0140.jpg,data/broden1_224/images/dtd/grid_0068.jpg,data/broden1_224/images/dtd/grid_0130.jpg,data/broden1_224/images/dtd/chequered_0209.jpg,data/broden1_224/images/dtd/polka-dotted_0112.jpg,data/broden1_224/images/dtd/chequered_0129.jpg,data/broden1_224/images/dtd/chequered_0177.jpg,data/broden1_224/images/dtd/lined_0087.jpg,data/broden1_224/images/dtd/perforated_0164.jpg,data/broden1_224/images/dtd/perforated_0097.jpg,data/broden1_224/images/dtd/polka-dotted_0228.jpg,data/broden1_224/images/dtd/lined_0153.jpg
74,dotted,dots,circles,spots,holes,pattern,braille,cells,magnets,tiles,0.217864990234375,0.211273193359375,0.16363525390625,0.15850830078125,0.14544677734375,0.143798828125,0.14111328125,0.14031982421875,0.138275146484375,0.13739013671875,data/broden1_224/images/dtd/perforated_0012.jpg,data/broden1_224/images/dtd/perforated_0014.jpg,data/broden1_224/images/dtd/perforated_0164.jpg,data/broden1_224/images/dtd/perforated_0119.jpg,data/broden1_224/images/dtd/perforated_0074.jpg,data/broden1_224/images/dtd/perforated_0057.jpg,data/broden1_224/images/dtd/swirly_0066.jpg,data/broden1_224/images/dtd/swirly_0084.jpg,data/broden1_224/images/dtd/perforated_0132.jpg,data/broden1_224/images/dtd/grid_0058.jpg,data/broden1_224/images/dtd/honeycombed_0161.jpg,data/broden1_224/images/dtd/perforated_0041.jpg,data/broden1_224/images/dtd/swirly_0138.jpg,data/broden1_224/images/dtd/perforated_0023.jpg,data/broden1_224/images/dtd/perforated_0123.jpg,data/broden1_224/images/dtd/perforated_0042.jpg,data/broden1_224/images/dtd/perforated_0085.jpg,data/broden1_224/images/dtd/perforated_0024.jpg,data/broden1_224/images/dtd/dotted_0111.jpg,data/broden1_224/images/dtd/zigzagged_0081.jpg
75,tapestry,quilts,textile,vibrant,embroidery,southwestern,motif,colorful,medicines,beads,0.176422119140625,0.159149169921875,0.148193359375,0.133087158203125,0.131439208984375,0.130096435546875,0.126953125,0.12677001953125,0.123870849609375,0.123138427734375,data/broden1_224/images/dtd/paisley_0128.jpg,data/broden1_224/images/dtd/pitted_0081.jpg,data/broden1_224/images/dtd/grid_0062.jpg,data/broden1_224/images/dtd/interlaced_0103.jpg,data/broden1_224/images/dtd/paisley_0044.jpg,data/broden1_224/images/dtd/paisley_0072.jpg,data/broden1_224/images/dtd/spiralled_0056.jpg,data/broden1_224/images/dtd/interlaced_0169.jpg,data/broden1_224/images/dtd/paisley_0067.jpg,data/broden1_224/images/dtd/lined_0041.jpg,data/broden1_224/images/dtd/paisley_0045.jpg,data/broden1_224/images/dtd/sprinkled_0130.jpg,data/broden1_224/images/dtd/paisley_0071.jpg,data/broden1_224/images/dtd/interlaced_0171.jpg,data/broden1_224/images/dtd/paisley_0043.jpg,data/broden1_224/images/dtd/paisley_0023.jpg,data/broden1_224/images/dtd/paisley_0073.jpg,data/broden1_224/images/dtd/perforated_0053.jpg,data/broden1_224/images/dtd/lined_0172.jpg,data/broden1_224/images/pascal/2008_006347.jpg
76,dotted,dots,spots,braille,holes,dot,circles,cells,dispersion,spheres,0.326019287109375,0.292816162109375,0.2255859375,0.1929931640625,0.171417236328125,0.16033935546875,0.139434814453125,0.13690185546875,0.135498046875,0.130340576171875,data/broden1_224/images/dtd/perforated_0024.jpg,data/broden1_224/images/dtd/perforated_0015.jpg,data/broden1_224/images/dtd/perforated_0068.jpg,data/broden1_224/images/dtd/polka-dotted_0161.jpg,data/broden1_224/images/dtd/perforated_0014.jpg,data/broden1_224/images/dtd/perforated_0128.jpg,data/broden1_224/images/dtd/perforated_0087.jpg,data/broden1_224/images/dtd/dotted_0132.jpg,data/broden1_224/images/dtd/dotted_0164.jpg,data/broden1_224/images/dtd/polka-dotted_0096.jpg,data/broden1_224/images/dtd/dotted_0150.jpg,data/broden1_224/images/dtd/perforated_0131.jpg,data/broden1_224/images/dtd/dotted_0060.jpg,data/broden1_224/images/dtd/dotted_0131.jpg,data/broden1_224/images/dtd/dotted_0041.jpg,data/broden1_224/images/dtd/swirly_0168.jpg,data/broden1_224/images/dtd/meshed_0106.jpg,data/broden1_224/images/dtd/perforated_0147.jpg,data/broden1_224/images/dtd/polka-dotted_0133.jpg,data/broden1_224/images/dtd/perforated_0016.jpg
77,stripes,stripe,striped,barcode,zebra,strips,spectra,barred,lines,blinds,0.3984375,0.38494873046875,0.37799072265625,0.3023681640625,0.265411376953125,0.262603759765625,0.1463623046875,0.14605712890625,0.142425537109375,0.14141845703125,data/broden1_224/images/dtd/lined_0172.jpg,data/broden1_224/images/dtd/lined_0131.jpg,data/broden1_224/images/dtd/grooved_0085.jpg,data/broden1_224/images/dtd/banded_0005.jpg,data/broden1_224/images/dtd/lined_0140.jpg,data/broden1_224/images/dtd/banded_0086.jpg,data/broden1_224/images/dtd/banded_0083.jpg,data/broden1_224/images/dtd/lined_0037.jpg,data/broden1_224/images/dtd/lined_0166.jpg,data/broden1_224/images/dtd/banded_0089.jpg,data/broden1_224/images/ade20k/ADE_train_00019601.jpg,data/broden1_224/images/dtd/banded_0059.jpg,data/broden1_224/images/dtd/striped_0036.jpg,data/broden1_224/images/dtd/zigzagged_0095.jpg,data/broden1_224/images/dtd/banded_0033.jpg,data/broden1_224/images/dtd/banded_0021.jpg,data/broden1_224/images/dtd/banded_0019.jpg,data/broden1_224/images/dtd/banded_0150.jpg,data/broden1_224/images/dtd/zigzagged_0077.jpg,data/broden1_224/images/dtd/striped_0045.jpg
78,hostel,accommodation,basement,corridor,accommodations,attic,hopper,hostels,foreclosure,upstairs,0.097686767578125,0.095367431640625,0.0821533203125,0.081390380859375,0.081390380859375,0.079803466796875,0.076812744140625,0.07476806640625,0.07366943359375,0.07354736328125,data/broden1_224/images/pascal/2009_003783.jpg,data/broden1_224/images/dtd/honeycombed_0109.jpg,data/broden1_224/images/opensurfaces/10164.jpg,data/broden1_224/images/dtd/frilly_0043.jpg,data/broden1_224/images/opensurfaces/108497.jpg,data/broden1_224/images/dtd/banded_0128.jpg,data/broden1_224/images/dtd/waffled_0090.jpg,data/broden1_224/images/dtd/freckled_0146.jpg,data/broden1_224/images/opensurfaces/26567.jpg,data/broden1_224/images/dtd/bumpy_0186.jpg,data/broden1_224/images/ade20k/ADE_train_00004535.jpg,data/broden1_224/images/dtd/frilly_0053.jpg,data/broden1_224/images/dtd/frilly_0078.jpg,data/broden1_224/images/opensurfaces/8022.jpg,data/broden1_224/images/dtd/chequered_0127.jpg,data/broden1_224/images/opensurfaces/21406.jpg,data/broden1_224/images/pascal/2008_001774.jpg,data/broden1_224/images/ade20k/ADE_train_00004843.jpg,data/broden1_224/images/dtd/waffled_0189.jpg,data/broden1_224/images/ade20k/ADE_train_00013431.jpg
79,dotted,dots,braille,spots,dot,holes,proliant,screws,pattern,gasket,0.269378662109375,0.239166259765625,0.178924560546875,0.17816162109375,0.154327392578125,0.142578125,0.112640380859375,0.1097412109375,0.107452392578125,0.10345458984375,data/broden1_224/images/dtd/perforated_0012.jpg,data/broden1_224/images/dtd/perforated_0066.jpg,data/broden1_224/images/dtd/chequered_0062.jpg,data/broden1_224/images/dtd/zigzagged_0019.jpg,data/broden1_224/images/dtd/woven_0040.jpg,data/broden1_224/images/dtd/perforated_0015.jpg,data/broden1_224/images/dtd/perforated_0097.jpg,data/broden1_224/images/dtd/dotted_0060.jpg,data/broden1_224/images/dtd/dotted_0131.jpg,data/broden1_224/images/dtd/perforated_0041.jpg,data/broden1_224/images/dtd/polka-dotted_0142.jpg,data/broden1_224/images/dtd/polka-dotted_0163.jpg,data/broden1_224/images/dtd/polka-dotted_0133.jpg,data/broden1_224/images/dtd/perforated_0131.jpg,data/broden1_224/images/dtd/chequered_0198.jpg,data/broden1_224/images/dtd/perforated_0016.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/dtd/polka-dotted_0115.jpg,data/broden1_224/images/dtd/perforated_0024.jpg
80,dotted,dots,spots,braille,holes,dot,dispersion,flies,particles,leopard,0.3316650390625,0.279022216796875,0.227294921875,0.179046630859375,0.13861083984375,0.122039794921875,0.120361328125,0.111602783203125,0.1021728515625,0.09783935546875,data/broden1_224/images/dtd/polka-dotted_0097.jpg,data/broden1_224/images/dtd/polka-dotted_0133.jpg,data/broden1_224/images/dtd/polka-dotted_0213.jpg,data/broden1_224/images/dtd/dotted_0192.jpg,data/broden1_224/images/dtd/perforated_0136.jpg,data/broden1_224/images/dtd/perforated_0115.jpg,data/broden1_224/images/dtd/dotted_0135.jpg,data/broden1_224/images/dtd/polka-dotted_0163.jpg,data/broden1_224/images/dtd/dotted_0172.jpg,data/broden1_224/images/dtd/perforated_0124.jpg,data/broden1_224/images/dtd/polka-dotted_0161.jpg,data/broden1_224/images/dtd/dotted_0001.jpg,data/broden1_224/images/dtd/dotted_0203.jpg,data/broden1_224/images/dtd/perforated_0134.jpg,data/broden1_224/images/dtd/perforated_0138.jpg,data/broden1_224/images/dtd/perforated_0157.jpg,data/broden1_224/images/dtd/perforated_0026.jpg,data/broden1_224/images/dtd/sprinkled_0045.jpg,data/broden1_224/images/dtd/perforated_0144.jpg,data/broden1_224/images/dtd/dotted_0150.jpg
81,dotted,dots,braille,trays,tiles,tile,substrates,screws,capsules,rubber,0.164642333984375,0.130340576171875,0.1142578125,0.107574462890625,0.105712890625,0.1033935546875,0.101959228515625,0.095428466796875,0.094451904296875,0.09283447265625,data/broden1_224/images/dtd/perforated_0127.jpg,data/broden1_224/images/dtd/polka-dotted_0093.jpg,data/broden1_224/images/dtd/polka-dotted_0102.jpg,data/broden1_224/images/dtd/perforated_0170.jpg,data/broden1_224/images/dtd/honeycombed_0153.jpg,data/broden1_224/images/dtd/bumpy_0139.jpg,data/broden1_224/images/dtd/dotted_0060.jpg,data/broden1_224/images/dtd/braided_0101.jpg,data/broden1_224/images/dtd/dotted_0131.jpg,data/broden1_224/images/dtd/polka-dotted_0131.jpg,data/broden1_224/images/dtd/polka-dotted_0205.jpg,data/broden1_224/images/dtd/polka-dotted_0163.jpg,data/broden1_224/images/dtd/honeycombed_0109.jpg,data/broden1_224/images/dtd/honeycombed_0171.jpg,data/broden1_224/images/dtd/bumpy_0127.jpg,data/broden1_224/images/dtd/meshed_0141.jpg,data/broden1_224/images/dtd/scaly_0160.jpg,data/broden1_224/images/dtd/grid_0122.jpg,data/broden1_224/images/dtd/perforated_0045.jpg,data/broden1_224/images/dtd/chequered_0173.jpg
82,magenta,pink,wavelength,pinkworld,red,crimson,rouge,reds,vibrant,colour,0.166534423828125,0.136322021484375,0.1302490234375,0.12335205078125,0.119110107421875,0.116790771484375,0.1036376953125,0.100128173828125,0.0955810546875,0.08966064453125,data/broden1_224/images/dtd/banded_0096.jpg,data/broden1_224/images/dtd/banded_0087.jpg,data/broden1_224/images/dtd/banded_0072.jpg,data/broden1_224/images/dtd/striped_0091.jpg,data/broden1_224/images/dtd/chequered_0095.jpg,data/broden1_224/images/opensurfaces/60415.jpg,data/broden1_224/images/dtd/banded_0083.jpg,data/broden1_224/images/dtd/lined_0161.jpg,data/broden1_224/images/dtd/polka-dotted_0185.jpg,data/broden1_224/images/dtd/polka-dotted_0128.jpg,data/broden1_224/images/dtd/woven_0126.jpg,data/broden1_224/images/dtd/polka-dotted_0121.jpg,data/broden1_224/images/dtd/dotted_0155.jpg,data/broden1_224/images/dtd/dotted_0186.jpg,data/broden1_224/images/opensurfaces/100266.jpg,data/broden1_224/images/dtd/meshed_0173.jpg,data/broden1_224/images/dtd/knitted_0170.jpg,data/broden1_224/images/dtd/zigzagged_0066.jpg,data/broden1_224/images/dtd/dotted_0188.jpg,data/broden1_224/images/dtd/dotted_0156.jpg
83,textile,weaving,woven,wicker,stripe,rope,linen,ribbon,tweed,yarn,0.175323486328125,0.165557861328125,0.149505615234375,0.135955810546875,0.13092041015625,0.122528076171875,0.121063232421875,0.118621826171875,0.1168212890625,0.116455078125,data/broden1_224/images/dtd/zigzagged_0058.jpg,data/broden1_224/images/dtd/zigzagged_0039.jpg,data/broden1_224/images/dtd/woven_0060.jpg,data/broden1_224/images/dtd/zigzagged_0043.jpg,data/broden1_224/images/dtd/woven_0044.jpg,data/broden1_224/images/dtd/knitted_0123.jpg,data/broden1_224/images/dtd/lined_0041.jpg,data/broden1_224/images/dtd/zigzagged_0096.jpg,data/broden1_224/images/dtd/banded_0089.jpg,data/broden1_224/images/dtd/knitted_0167.jpg,data/broden1_224/images/dtd/woven_0049.jpg,data/broden1_224/images/dtd/woven_0065.jpg,data/broden1_224/images/dtd/woven_0067.jpg,data/broden1_224/images/dtd/braided_0153.jpg,data/broden1_224/images/dtd/spiralled_0078.jpg,data/broden1_224/images/dtd/lined_0136.jpg,data/broden1_224/images/dtd/swirly_0084.jpg,data/broden1_224/images/dtd/braided_0186.jpg,data/broden1_224/images/dtd/banded_0039.jpg,data/broden1_224/images/dtd/pleated_0125.jpg
84,wicker,weaving,woven,texture,fibers,textured,textures,wheat,grain,grains,0.127838134765625,0.108062744140625,0.107666015625,0.105804443359375,0.098419189453125,0.0950927734375,0.091888427734375,0.091033935546875,0.090667724609375,0.083343505859375,data/broden1_224/images/dtd/grid_0025.jpg,data/broden1_224/images/dtd/scaly_0135.jpg,data/broden1_224/images/dtd/striped_0014.jpg,data/broden1_224/images/dtd/grooved_0089.jpg,data/broden1_224/images/dtd/polka-dotted_0159.jpg,data/broden1_224/images/dtd/woven_0109.jpg,data/broden1_224/images/dtd/woven_0050.jpg,data/broden1_224/images/dtd/striped_0060.jpg,data/broden1_224/images/dtd/grooved_0100.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/chequered_0194.jpg,data/broden1_224/images/dtd/woven_0038.jpg,data/broden1_224/images/dtd/woven_0063.jpg,data/broden1_224/images/dtd/perforated_0069.jpg,data/broden1_224/images/dtd/woven_0110.jpg,data/broden1_224/images/dtd/spiralled_0048.jpg,data/broden1_224/images/dtd/perforated_0099.jpg,data/broden1_224/images/dtd/woven_0084.jpg,data/broden1_224/images/dtd/lined_0117.jpg,data/broden1_224/images/dtd/meshed_0055.jpg
85,blinds,grid,windows,perimeter,excel,cctv,blank,station,rectangle,partitioning,0.1080322265625,0.102813720703125,0.083038330078125,0.073333740234375,0.070831298828125,0.069244384765625,0.068450927734375,0.06744384765625,0.06707763671875,0.063995361328125,data/broden1_224/images/dtd/waffled_0159.jpg,data/broden1_224/images/dtd/grid_0027.jpg,data/broden1_224/images/opensurfaces/23590.jpg,data/broden1_224/images/dtd/meshed_0116.jpg,data/broden1_224/images/dtd/chequered_0088.jpg,data/broden1_224/images/dtd/grid_0113.jpg,data/broden1_224/images/dtd/woven_0099.jpg,data/broden1_224/images/dtd/chequered_0162.jpg,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/dtd/perforated_0118.jpg,data/broden1_224/images/dtd/chequered_0066.jpg,data/broden1_224/images/dtd/lined_0046.jpg,data/broden1_224/images/dtd/grid_0131.jpg,data/broden1_224/images/dtd/banded_0010.jpg,data/broden1_224/images/dtd/grid_0030.jpg,data/broden1_224/images/dtd/meshed_0104.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/pleated_0090.jpg,data/broden1_224/images/dtd/banded_0081.jpg,data/broden1_224/images/dtd/chequered_0172.jpg
86,marble,quartz,granite,chalk,blackboard,slate,dust,satin,silk,fibers,0.10662841796875,0.102783203125,0.101898193359375,0.094940185546875,0.092803955078125,0.091644287109375,0.086944580078125,0.085693359375,0.08367919921875,0.083648681640625,data/broden1_224/images/dtd/grooved_0098.jpg,data/broden1_224/images/dtd/grooved_0096.jpg,data/broden1_224/images/dtd/grooved_0097.jpg,data/broden1_224/images/dtd/grooved_0095.jpg,data/broden1_224/images/dtd/lined_0160.jpg,data/broden1_224/images/dtd/cobwebbed_0065.jpg,data/broden1_224/images/dtd/flecked_0129.jpg,data/broden1_224/images/dtd/marbled_0116.jpg,data/broden1_224/images/dtd/flecked_0150.jpg,data/broden1_224/images/dtd/lined_0122.jpg,data/broden1_224/images/dtd/flecked_0041.jpg,data/broden1_224/images/dtd/cobwebbed_0040.jpg,data/broden1_224/images/dtd/bubbly_0079.jpg,data/broden1_224/images/dtd/cobwebbed_0082.jpg,data/broden1_224/images/dtd/wrinkled_0044.jpg,data/broden1_224/images/opensurfaces/2478.jpg,data/broden1_224/images/dtd/marbled_0131.jpg,data/broden1_224/images/dtd/braided_0188.jpg,data/broden1_224/images/dtd/flecked_0108.jpg,data/broden1_224/images/dtd/fibrous_0197.jpg
87,hostels,hostel,accommodation,accommodations,lodging,clubhouse,social,hospitality,croatian,suites,0.112548828125,0.10235595703125,0.09375,0.090118408203125,0.08087158203125,0.080047607421875,0.080047607421875,0.074066162109375,0.0738525390625,0.07220458984375,data/broden1_224/images/dtd/banded_0057.jpg,data/broden1_224/images/dtd/chequered_0095.jpg,data/broden1_224/images/dtd/knitted_0170.jpg,data/broden1_224/images/pascal/2008_004740.jpg,data/broden1_224/images/dtd/banded_0089.jpg,data/broden1_224/images/dtd/meshed_0158.jpg,data/broden1_224/images/dtd/freckled_0133.jpg,data/broden1_224/images/pascal/2008_000455.jpg,data/broden1_224/images/opensurfaces/11875.jpg,data/broden1_224/images/opensurfaces/104639.jpg,data/broden1_224/images/pascal/2010_002786.jpg,data/broden1_224/images/dtd/pleated_0156.jpg,data/broden1_224/images/dtd/polka-dotted_0128.jpg,data/broden1_224/images/opensurfaces/18648.jpg,data/broden1_224/images/dtd/waffled_0106.jpg,data/broden1_224/images/opensurfaces/66018.jpg,data/broden1_224/images/dtd/pleated_0148.jpg,data/broden1_224/images/opensurfaces/58055.jpg,data/broden1_224/images/dtd/chequered_0055.jpg,data/broden1_224/images/opensurfaces/25149.jpg
88,green,greens,patrol,aaa,emerald,greed,vegetation,verde,leaf,leaves,0.231109619140625,0.19573974609375,0.18658447265625,0.185089111328125,0.16680908203125,0.163116455078125,0.1624755859375,0.15814208984375,0.157745361328125,0.154296875,data/broden1_224/images/dtd/zigzagged_0085.jpg,data/broden1_224/images/dtd/swirly_0116.jpg,data/broden1_224/images/dtd/bumpy_0077.jpg,data/broden1_224/images/dtd/zigzagged_0055.jpg,data/broden1_224/images/dtd/veined_0095.jpg,data/broden1_224/images/dtd/veined_0111.jpg,data/broden1_224/images/dtd/marbled_0126.jpg,data/broden1_224/images/dtd/polka-dotted_0118.jpg,data/broden1_224/images/ade20k/ADE_train_00015663.jpg,data/broden1_224/images/dtd/chequered_0062.jpg,data/broden1_224/images/ade20k/ADE_train_00008081.jpg,data/broden1_224/images/dtd/honeycombed_0078.jpg,data/broden1_224/images/dtd/pitted_0010.jpg,data/broden1_224/images/dtd/wrinkled_0048.jpg,data/broden1_224/images/dtd/cobwebbed_0115.jpg,data/broden1_224/images/dtd/swirly_0131.jpg,data/broden1_224/images/dtd/spiralled_0066.jpg,data/broden1_224/images/dtd/woven_0101.jpg,data/broden1_224/images/dtd/bubbly_0131.jpg,data/broden1_224/images/dtd/banded_0125.jpg
89,dotted,zipper,dots,spots,pins,velcro,pin,buttons,leather,acne,0.1492919921875,0.09515380859375,0.088714599609375,0.08758544921875,0.086761474609375,0.0758056640625,0.073394775390625,0.073333740234375,0.07330322265625,0.072509765625,data/broden1_224/images/dtd/striped_0091.jpg,data/broden1_224/images/dtd/studded_0115.jpg,data/broden1_224/images/dtd/bumpy_0070.jpg,data/broden1_224/images/dtd/lined_0087.jpg,data/broden1_224/images/dtd/bumpy_0094.jpg,data/broden1_224/images/dtd/dotted_0181.jpg,data/broden1_224/images/dtd/studded_0109.jpg,data/broden1_224/images/dtd/polka-dotted_0214.jpg,data/broden1_224/images/dtd/banded_0037.jpg,data/broden1_224/images/dtd/polka-dotted_0169.jpg,data/broden1_224/images/dtd/braided_0144.jpg,data/broden1_224/images/dtd/striped_0053.jpg,data/broden1_224/images/dtd/zigzagged_0087.jpg,data/broden1_224/images/dtd/dotted_0208.jpg,data/broden1_224/images/dtd/dotted_0175.jpg,data/broden1_224/images/dtd/studded_0215.jpg,data/broden1_224/images/dtd/lined_0153.jpg,data/broden1_224/images/dtd/polka-dotted_0136.jpg,data/broden1_224/images/dtd/crosshatched_0100.jpg,data/broden1_224/images/dtd/striped_0029.jpg
90,lodging,hostel,nursery,pink,accommodation,magenta,upstairs,suites,accommodations,blackjack,0.054229736328125,0.053680419921875,0.0535888671875,0.052032470703125,0.051666259765625,0.050750732421875,0.049957275390625,0.049774169921875,0.049774169921875,0.049224853515625,data/broden1_224/images/dtd/banded_0096.jpg,data/broden1_224/images/dtd/polka-dotted_0214.jpg,data/broden1_224/images/dtd/grid_0059.jpg,data/broden1_224/images/dtd/dotted_0186.jpg,data/broden1_224/images/dtd/dotted_0155.jpg,data/broden1_224/images/dtd/grid_0122.jpg,data/broden1_224/images/dtd/grid_0109.jpg,data/broden1_224/images/dtd/chequered_0127.jpg,data/broden1_224/images/pascal/2009_002685.jpg,data/broden1_224/images/dtd/grid_0068.jpg,data/broden1_224/images/dtd/grid_0067.jpg,data/broden1_224/images/ade20k/ADE_val_00001639.jpg,data/broden1_224/images/dtd/wrinkled_0049.jpg,data/broden1_224/images/ade20k/ADE_val_00000637.jpg,data/broden1_224/images/dtd/polka-dotted_0147.jpg,data/broden1_224/images/dtd/banded_0087.jpg,data/broden1_224/images/opensurfaces/23264.jpg,data/broden1_224/images/dtd/meshed_0163.jpg,data/broden1_224/images/dtd/chequered_0175.jpg,data/broden1_224/images/dtd/honeycombed_0112.jpg
91,fibers,strands,threads,textures,weaving,texture,silk,ropes,textured,cable,0.1290283203125,0.084991455078125,0.082122802734375,0.07855224609375,0.076934814453125,0.0762939453125,0.07537841796875,0.072723388671875,0.070037841796875,0.06982421875,data/broden1_224/images/dtd/banded_0008.jpg,data/broden1_224/images/dtd/pleated_0153.jpg,data/broden1_224/images/dtd/pleated_0050.jpg,data/broden1_224/images/dtd/marbled_0117.jpg,data/broden1_224/images/dtd/perforated_0087.jpg,data/broden1_224/images/dtd/woven_0039.jpg,data/broden1_224/images/dtd/cobwebbed_0054.jpg,data/broden1_224/images/opensurfaces/56429.jpg,data/broden1_224/images/dtd/marbled_0143.jpg,data/broden1_224/images/dtd/gauzy_0113.jpg,data/broden1_224/images/dtd/grid_0130.jpg,data/broden1_224/images/dtd/woven_0095.jpg,data/broden1_224/images/ade20k/ADE_train_00014128.jpg,data/broden1_224/images/dtd/woven_0131.jpg,data/broden1_224/images/dtd/grid_0132.jpg,data/broden1_224/images/dtd/knitted_0129.jpg,data/broden1_224/images/dtd/bumpy_0079.jpg,data/broden1_224/images/dtd/grooved_0126.jpg,data/broden1_224/images/dtd/striped_0063.jpg,data/broden1_224/images/dtd/braided_0138.jpg
92,textile,knots,carpets,rug,carpet,quilting,pattern,knot,rugs,patterns,0.130889892578125,0.1278076171875,0.122711181640625,0.117034912109375,0.109405517578125,0.107421875,0.106536865234375,0.10552978515625,0.104827880859375,0.103790283203125,data/broden1_224/images/dtd/zigzagged_0109.jpg,data/broden1_224/images/dtd/zigzagged_0093.jpg,data/broden1_224/images/dtd/zigzagged_0047.jpg,data/broden1_224/images/dtd/zigzagged_0041.jpg,data/broden1_224/images/dtd/zigzagged_0089.jpg,data/broden1_224/images/dtd/scaly_0222.jpg,data/broden1_224/images/dtd/zigzagged_0038.jpg,data/broden1_224/images/dtd/striped_0102.jpg,data/broden1_224/images/dtd/grooved_0062.jpg,data/broden1_224/images/dtd/zigzagged_0016.jpg,data/broden1_224/images/dtd/woven_0055.jpg,data/broden1_224/images/dtd/zigzagged_0008.jpg,data/broden1_224/images/dtd/grid_0016.jpg,data/broden1_224/images/dtd/zigzagged_0082.jpg,data/broden1_224/images/dtd/woven_0108.jpg,data/broden1_224/images/dtd/woven_0115.jpg,data/broden1_224/images/dtd/honeycombed_0098.jpg,data/broden1_224/images/dtd/honeycombed_0052.jpg,data/broden1_224/images/ade20k/ADE_train_00001401.jpg,data/broden1_224/images/dtd/meshed_0177.jpg
93,zebra,stripes,illusion,illusions,striped,barcode,bw,stripe,lines,mime,0.179962158203125,0.163543701171875,0.161895751953125,0.156219482421875,0.148162841796875,0.14447021484375,0.127166748046875,0.126495361328125,0.12274169921875,0.118072509765625,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/grid_0027.jpg,data/broden1_224/images/dtd/spiralled_0078.jpg,data/broden1_224/images/dtd/lined_0128.jpg,data/broden1_224/images/dtd/zigzagged_0093.jpg,data/broden1_224/images/dtd/grid_0034.jpg,data/broden1_224/images/dtd/banded_0090.jpg,data/broden1_224/images/dtd/spiralled_0134.jpg,data/broden1_224/images/dtd/grid_0030.jpg,data/broden1_224/images/dtd/banded_0083.jpg,data/broden1_224/images/dtd/zigzagged_0054.jpg,data/broden1_224/images/dtd/banded_0154.jpg,data/broden1_224/images/dtd/grid_0057.jpg,data/broden1_224/images/dtd/spiralled_0096.jpg,data/broden1_224/images/dtd/perforated_0118.jpg,data/broden1_224/images/dtd/lined_0127.jpg,data/broden1_224/images/dtd/lined_0107.jpg,data/broden1_224/images/dtd/banded_0115.jpg,data/broden1_224/images/dtd/lined_0101.jpg
94,accommodations,accommodation,hostel,hostels,lodging,suites,bedrooms,facilities,hotels,amenities,0.298248291015625,0.297943115234375,0.282623291015625,0.27587890625,0.273468017578125,0.239105224609375,0.23138427734375,0.2105712890625,0.2086181640625,0.206939697265625,data/broden1_224/images/dtd/striped_0091.jpg,data/broden1_224/images/opensurfaces/96713.jpg,data/broden1_224/images/ade20k/ADE_train_00000222.jpg,data/broden1_224/images/ade20k/ADE_val_00000734.jpg,data/broden1_224/images/ade20k/ADE_train_00008091.jpg,data/broden1_224/images/ade20k/ADE_val_00000131.jpg,data/broden1_224/images/opensurfaces/56180.jpg,data/broden1_224/images/dtd/cobwebbed_0054.jpg,data/broden1_224/images/ade20k/ADE_train_00006317.jpg,data/broden1_224/images/ade20k/ADE_val_00000693.jpg,data/broden1_224/images/opensurfaces/20660.jpg,data/broden1_224/images/opensurfaces/93700.jpg,data/broden1_224/images/dtd/studded_0215.jpg,data/broden1_224/images/opensurfaces/109262.jpg,data/broden1_224/images/opensurfaces/7188.jpg,data/broden1_224/images/dtd/honeycombed_0101.jpg,data/broden1_224/images/opensurfaces/104234.jpg,data/broden1_224/images/ade20k/ADE_train_00007566.jpg,data/broden1_224/images/dtd/striped_0071.jpg,data/broden1_224/images/opensurfaces/59500.jpg
