,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
261,townhouse,renovated,hostels,library,apartment,offices,condominium,duplex,clubhouse,residences,0.2462158203125,0.21478271484375,0.214080810546875,0.21234130859375,0.21099853515625,0.210968017578125,0.203460693359375,0.199737548828125,0.196685791015625,0.196197509765625,data/broden1_224/images/opensurfaces/876.jpg,data/broden1_224/images/pascal/2010_003309.jpg,data/broden1_224/images/ade20k/ADE_train_00009884.jpg,data/broden1_224/images/opensurfaces/34601.jpg,data/broden1_224/images/opensurfaces/61365.jpg,data/broden1_224/images/ade20k/ADE_train_00019538.jpg,data/broden1_224/images/ade20k/ADE_train_00015408.jpg,data/broden1_224/images/ade20k/ADE_train_00018355.jpg,data/broden1_224/images/ade20k/ADE_train_00001634.jpg,data/broden1_224/images/opensurfaces/35348.jpg,data/broden1_224/images/pascal/2009_002970.jpg,data/broden1_224/images/ade20k/ADE_train_00001416.jpg,data/broden1_224/images/ade20k/ADE_train_00017459.jpg,data/broden1_224/images/ade20k/ADE_train_00015105.jpg,data/broden1_224/images/pascal/2009_001476.jpg,data/broden1_224/images/ade20k/ADE_train_00018524.jpg,data/broden1_224/images/pascal/2010_003119.jpg,data/broden1_224/images/pascal/2010_001987.jpg,data/broden1_224/images/ade20k/ADE_train_00019787.jpg,data/broden1_224/images/ade20k/ADE_train_00013258.jpg
262,mandrake,willow,strands,rosemary,roots,curl,sage,gras,grass,bud,0.10626220703125,0.10601806640625,0.10357666015625,0.103424072265625,0.103179931640625,0.0975341796875,0.096038818359375,0.09527587890625,0.088775634765625,0.08782958984375,data/broden1_224/images/dtd/matted_0074.jpg,data/broden1_224/images/dtd/braided_0142.jpg,data/broden1_224/images/dtd/interlaced_0190.jpg,data/broden1_224/images/dtd/meshed_0188.jpg,data/broden1_224/images/dtd/braided_0118.jpg,data/broden1_224/images/dtd/interlaced_0131.jpg,data/broden1_224/images/pascal/2010_005508.jpg,data/broden1_224/images/pascal/2010_004945.jpg,data/broden1_224/images/dtd/veined_0111.jpg,data/broden1_224/images/dtd/interlaced_0143.jpg,data/broden1_224/images/dtd/striped_0039.jpg,data/broden1_224/images/dtd/fibrous_0122.jpg,data/broden1_224/images/dtd/fibrous_0195.jpg,data/broden1_224/images/pascal/2009_005079.jpg,data/broden1_224/images/pascal/2010_000390.jpg,data/broden1_224/images/dtd/fibrous_0209.jpg,data/broden1_224/images/dtd/wrinkled_0142.jpg,data/broden1_224/images/pascal/2008_004518.jpg,data/broden1_224/images/dtd/cobwebbed_0046.jpg,data/broden1_224/images/pascal/2010_004634.jpg
263,dots,dotted,spots,dot,circles,pattern,nuclei,spheres,braille,molecules,0.410919189453125,0.392578125,0.298797607421875,0.27825927734375,0.25482177734375,0.219329833984375,0.190948486328125,0.184112548828125,0.180877685546875,0.171142578125,data/broden1_224/images/dtd/polka-dotted_0091.jpg,data/broden1_224/images/dtd/dotted_0139.jpg,data/broden1_224/images/dtd/polka-dotted_0190.jpg,data/broden1_224/images/dtd/polka-dotted_0138.jpg,data/broden1_224/images/dtd/polka-dotted_0200.jpg,data/broden1_224/images/dtd/polka-dotted_0134.jpg,data/broden1_224/images/dtd/perforated_0102.jpg,data/broden1_224/images/dtd/perforated_0132.jpg,data/broden1_224/images/dtd/perforated_0164.jpg,data/broden1_224/images/dtd/polka-dotted_0123.jpg,data/broden1_224/images/dtd/dotted_0188.jpg,data/broden1_224/images/dtd/dotted_0156.jpg,data/broden1_224/images/dtd/grid_0122.jpg,data/broden1_224/images/dtd/dotted_0090.jpg,data/broden1_224/images/dtd/polka-dotted_0112.jpg,data/broden1_224/images/dtd/dotted_0206.jpg,data/broden1_224/images/dtd/dotted_0173.jpg,data/broden1_224/images/dtd/polka-dotted_0069.jpg,data/broden1_224/images/dtd/perforated_0042.jpg,data/broden1_224/images/dtd/honeycombed_0089.jpg
264,dotted,pollen,dots,egg,membranes,nanotechnology,eggs,lipid,dot,cerevisiae,0.254852294921875,0.214111328125,0.19232177734375,0.18426513671875,0.182769775390625,0.1768798828125,0.175994873046875,0.1693115234375,0.166290283203125,0.16363525390625,data/broden1_224/images/dtd/bumpy_0073.jpg,data/broden1_224/images/dtd/honeycombed_0123.jpg,data/broden1_224/images/dtd/honeycombed_0165.jpg,data/broden1_224/images/dtd/bubbly_0056.jpg,data/broden1_224/images/dtd/honeycombed_0170.jpg,data/broden1_224/images/dtd/bubbly_0077.jpg,data/broden1_224/images/dtd/honeycombed_0133.jpg,data/broden1_224/images/dtd/bumpy_0133.jpg,data/broden1_224/images/dtd/swirly_0131.jpg,data/broden1_224/images/dtd/bubbly_0119.jpg,data/broden1_224/images/dtd/polka-dotted_0082.jpg,data/broden1_224/images/dtd/perforated_0033.jpg,data/broden1_224/images/dtd/scaly_0182.jpg,data/broden1_224/images/dtd/scaly_0203.jpg,data/broden1_224/images/dtd/scaly_0214.jpg,data/broden1_224/images/dtd/polka-dotted_0120.jpg,data/broden1_224/images/dtd/studded_0199.jpg,data/broden1_224/images/dtd/studded_0185.jpg,data/broden1_224/images/dtd/dotted_0135.jpg,data/broden1_224/images/dtd/scaly_0220.jpg
265,crypt,attic,sulfur,basement,mold,melanoma,cellar,bedroom,room,condemned,0.084747314453125,0.084320068359375,0.0830078125,0.082061767578125,0.080169677734375,0.071685791015625,0.071685791015625,0.071441650390625,0.071044921875,0.070892333984375,data/broden1_224/images/dtd/freckled_0114.jpg,data/broden1_224/images/ade20k/ADE_train_00004843.jpg,data/broden1_224/images/dtd/pitted_0103.jpg,data/broden1_224/images/opensurfaces/23693.jpg,data/broden1_224/images/opensurfaces/114004.jpg,data/broden1_224/images/dtd/braided_0133.jpg,data/broden1_224/images/opensurfaces/6321.jpg,data/broden1_224/images/opensurfaces/103364.jpg,data/broden1_224/images/dtd/porous_0171.jpg,data/broden1_224/images/dtd/crosshatched_0123.jpg,data/broden1_224/images/dtd/crystalline_0197.jpg,data/broden1_224/images/dtd/smeared_0074.jpg,data/broden1_224/images/dtd/lined_0173.jpg,data/broden1_224/images/dtd/studded_0100.jpg,data/broden1_224/images/dtd/flecked_0148.jpg,data/broden1_224/images/opensurfaces/19755.jpg,data/broden1_224/images/dtd/flecked_0153.jpg,data/broden1_224/images/dtd/blotchy_0075.jpg,data/broden1_224/images/dtd/polka-dotted_0109.jpg,data/broden1_224/images/dtd/pitted_0034.jpg
266,doors,cabin,room,cabinets,apartment,door,corridor,dorm,kitchens,corridors,0.11810302734375,0.11444091796875,0.110076904296875,0.10992431640625,0.109039306640625,0.10760498046875,0.1065673828125,0.1065673828125,0.10650634765625,0.10418701171875,data/broden1_224/images/dtd/grid_0056.jpg,data/broden1_224/images/opensurfaces/56042.jpg,data/broden1_224/images/dtd/grid_0130.jpg,data/broden1_224/images/dtd/grid_0002.jpg,data/broden1_224/images/dtd/smeared_0079.jpg,data/broden1_224/images/dtd/veined_0131.jpg,data/broden1_224/images/opensurfaces/95860.jpg,data/broden1_224/images/dtd/lined_0154.jpg,data/broden1_224/images/pascal/2009_002373.jpg,data/broden1_224/images/dtd/lined_0131.jpg,data/broden1_224/images/ade20k/ADE_val_00001951.jpg,data/broden1_224/images/opensurfaces/33042.jpg,data/broden1_224/images/opensurfaces/77363.jpg,data/broden1_224/images/ade20k/ADE_train_00015104.jpg,data/broden1_224/images/ade20k/ADE_train_00003808.jpg,data/broden1_224/images/dtd/gauzy_0105.jpg,data/broden1_224/images/opensurfaces/14752.jpg,data/broden1_224/images/dtd/banded_0089.jpg,data/broden1_224/images/opensurfaces/115480.jpg,data/broden1_224/images/pascal/2009_002675.jpg
267,feather,strands,feathers,scratches,zebra,silky,fibers,fringe,hairy,brushed,0.15093994140625,0.146484375,0.144439697265625,0.140869140625,0.138031005859375,0.12677001953125,0.124298095703125,0.121978759765625,0.1190185546875,0.116943359375,data/broden1_224/images/dtd/grooved_0071.jpg,data/broden1_224/images/dtd/striped_0063.jpg,data/broden1_224/images/dtd/pleated_0049.jpg,data/broden1_224/images/dtd/striped_0013.jpg,data/broden1_224/images/dtd/smeared_0136.jpg,data/broden1_224/images/dtd/striped_0023.jpg,data/broden1_224/images/dtd/grooved_0001.jpg,data/broden1_224/images/dtd/fibrous_0132.jpg,data/broden1_224/images/dtd/marbled_0188.jpg,data/broden1_224/images/dtd/stratified_0158.jpg,data/broden1_224/images/dtd/gauzy_0109.jpg,data/broden1_224/images/ade20k/ADE_train_00003093.jpg,data/broden1_224/images/dtd/crystalline_0127.jpg,data/broden1_224/images/dtd/cracked_0087.jpg,data/broden1_224/images/dtd/grooved_0123.jpg,data/broden1_224/images/dtd/interlaced_0172.jpg,data/broden1_224/images/dtd/grooved_0052.jpg,data/broden1_224/images/dtd/grooved_0129.jpg,data/broden1_224/images/dtd/gauzy_0094.jpg,data/broden1_224/images/dtd/matted_0120.jpg
268,inflatable,lettuce,horticulture,salads,gardening,cabbage,wholesaler,red,defence,petrol,0.166778564453125,0.16387939453125,0.13397216796875,0.1334228515625,0.121002197265625,0.115966796875,0.115509033203125,0.11334228515625,0.112823486328125,0.11260986328125,data/broden1_224/images/dtd/frilly_0069.jpg,data/broden1_224/images/dtd/frilly_0035.jpg,data/broden1_224/images/pascal/2009_002741.jpg,data/broden1_224/images/ade20k/ADE_train_00011883.jpg,data/broden1_224/images/dtd/frilly_0016.jpg,data/broden1_224/images/ade20k/ADE_train_00011886.jpg,data/broden1_224/images/dtd/veined_0081.jpg,data/broden1_224/images/dtd/wrinkled_0051.jpg,data/broden1_224/images/ade20k/ADE_val_00000263.jpg,data/broden1_224/images/ade20k/ADE_val_00001549.jpg,data/broden1_224/images/ade20k/ADE_train_00015364.jpg,data/broden1_224/images/pascal/2008_003302.jpg,data/broden1_224/images/dtd/spiralled_0125.jpg,data/broden1_224/images/ade20k/ADE_train_00015376.jpg,data/broden1_224/images/pascal/2010_003789.jpg,data/broden1_224/images/pascal/2008_008066.jpg,data/broden1_224/images/ade20k/ADE_train_00011884.jpg,data/broden1_224/images/dtd/blotchy_0109.jpg,data/broden1_224/images/pascal/2008_006694.jpg,data/broden1_224/images/pascal/2008_005325.jpg
269,breastfeeding,fetus,infants,tickling,infant,youngest,redhead,dui,immunization,nursing,0.20672607421875,0.195343017578125,0.165985107421875,0.162750244140625,0.16253662109375,0.1600341796875,0.1512451171875,0.15087890625,0.146453857421875,0.142547607421875,data/broden1_224/images/pascal/2010_001649.jpg,data/broden1_224/images/dtd/freckled_0095.jpg,data/broden1_224/images/dtd/freckled_0113.jpg,data/broden1_224/images/pascal/2008_000729.jpg,data/broden1_224/images/pascal/2008_003311.jpg,data/broden1_224/images/pascal/2008_000726.jpg,data/broden1_224/images/pascal/2009_000449.jpg,data/broden1_224/images/opensurfaces/95605.jpg,data/broden1_224/images/pascal/2008_005151.jpg,data/broden1_224/images/pascal/2008_001349.jpg,data/broden1_224/images/pascal/2010_003752.jpg,data/broden1_224/images/pascal/2010_003421.jpg,data/broden1_224/images/dtd/freckled_0067.jpg,data/broden1_224/images/pascal/2008_007219.jpg,data/broden1_224/images/dtd/freckled_0136.jpg,data/broden1_224/images/pascal/2008_002321.jpg,data/broden1_224/images/pascal/2008_006052.jpg,data/broden1_224/images/opensurfaces/84364.jpg,data/broden1_224/images/pascal/2010_004094.jpg,data/broden1_224/images/pascal/2008_003453.jpg
270,lattice,textile,pattern,weaving,aa,motif,aaa,mesh,plaid,vertices,0.169219970703125,0.141387939453125,0.134674072265625,0.122650146484375,0.117828369140625,0.11767578125,0.11590576171875,0.11395263671875,0.112518310546875,0.112274169921875,data/broden1_224/images/dtd/grid_0059.jpg,data/broden1_224/images/dtd/crosshatched_0142.jpg,data/broden1_224/images/dtd/dotted_0131.jpg,data/broden1_224/images/dtd/dotted_0060.jpg,data/broden1_224/images/dtd/zigzagged_0024.jpg,data/broden1_224/images/dtd/perforated_0066.jpg,data/broden1_224/images/dtd/grid_0067.jpg,data/broden1_224/images/dtd/grid_0117.jpg,data/broden1_224/images/dtd/polka-dotted_0163.jpg,data/broden1_224/images/dtd/crosshatched_0049.jpg,data/broden1_224/images/dtd/polka-dotted_0133.jpg,data/broden1_224/images/dtd/woven_0091.jpg,data/broden1_224/images/dtd/chequered_0054.jpg,data/broden1_224/images/dtd/grid_0088.jpg,data/broden1_224/images/dtd/grid_0069.jpg,data/broden1_224/images/opensurfaces/23959.jpg,data/broden1_224/images/dtd/banded_0113.jpg,data/broden1_224/images/dtd/meshed_0139.jpg,data/broden1_224/images/dtd/grid_0013.jpg,data/broden1_224/images/opensurfaces/26665.jpg
271,textile,lace,textiles,motif,embroidered,embroidery,pattern,fabrics,floral,cotton,0.140106201171875,0.08380126953125,0.083038330078125,0.082794189453125,0.08154296875,0.079833984375,0.078857421875,0.07818603515625,0.0736083984375,0.072021484375,data/broden1_224/images/dtd/perforated_0040.jpg,data/broden1_224/images/dtd/lacelike_0003.jpg,data/broden1_224/images/dtd/lacelike_0097.jpg,data/broden1_224/images/dtd/bumpy_0070.jpg,data/broden1_224/images/dtd/dotted_0187.jpg,data/broden1_224/images/dtd/banded_0069.jpg,data/broden1_224/images/pascal/2008_004087.jpg,data/broden1_224/images/pascal/2010_003774.jpg,data/broden1_224/images/dtd/bumpy_0080.jpg,data/broden1_224/images/opensurfaces/59179.jpg,data/broden1_224/images/dtd/swirly_0140.jpg,data/broden1_224/images/dtd/polka-dotted_0203.jpg,data/broden1_224/images/ade20k/ADE_train_00014987.jpg,data/broden1_224/images/pascal/2010_005508.jpg,data/broden1_224/images/dtd/bumpy_0094.jpg,data/broden1_224/images/dtd/lacelike_0066.jpg,data/broden1_224/images/ade20k/ADE_train_00014982.jpg,data/broden1_224/images/dtd/polka-dotted_0129.jpg,data/broden1_224/images/dtd/polka-dotted_0124.jpg,data/broden1_224/images/pascal/2010_000692.jpg
272,balls,balloons,grandchildren,loaded,barrels,supplemented,enjoyment,superannuation,clustering,abundance,0.116119384765625,0.104736328125,0.102783203125,0.089752197265625,0.08624267578125,0.08587646484375,0.085601806640625,0.084930419921875,0.083831787109375,0.0836181640625,data/broden1_224/images/ade20k/ADE_train_00002257.jpg,data/broden1_224/images/dtd/sprinkled_0041.jpg,data/broden1_224/images/dtd/honeycombed_0116.jpg,data/broden1_224/images/ade20k/ADE_train_00002266.jpg,data/broden1_224/images/dtd/perforated_0025.jpg,data/broden1_224/images/ade20k/ADE_train_00002255.jpg,data/broden1_224/images/opensurfaces/110831.jpg,data/broden1_224/images/dtd/bumpy_0183.jpg,data/broden1_224/images/ade20k/ADE_train_00005367.jpg,data/broden1_224/images/dtd/bumpy_0197.jpg,data/broden1_224/images/ade20k/ADE_train_00004872.jpg,data/broden1_224/images/opensurfaces/9529.jpg,data/broden1_224/images/dtd/braided_0174.jpg,data/broden1_224/images/ade20k/ADE_train_00002267.jpg,data/broden1_224/images/opensurfaces/69535.jpg,data/broden1_224/images/pascal/2009_005005.jpg,data/broden1_224/images/ade20k/ADE_train_00004865.jpg,data/broden1_224/images/ade20k/ADE_train_00000931.jpg,data/broden1_224/images/ade20k/ADE_train_00015267.jpg,data/broden1_224/images/dtd/pitted_0160.jpg
273,stripe,stripes,nautical,striped,hilfiger,basins,navy,curves,sinks,basin,0.1585693359375,0.151092529296875,0.13720703125,0.1337890625,0.121856689453125,0.107940673828125,0.0965576171875,0.094482421875,0.090057373046875,0.0860595703125,data/broden1_224/images/dtd/banded_0109.jpg,data/broden1_224/images/dtd/lined_0108.jpg,data/broden1_224/images/dtd/honeycombed_0159.jpg,data/broden1_224/images/dtd/banded_0146.jpg,data/broden1_224/images/ade20k/ADE_train_00011010.jpg,data/broden1_224/images/opensurfaces/6909.jpg,data/broden1_224/images/dtd/banded_0143.jpg,data/broden1_224/images/opensurfaces/25105.jpg,data/broden1_224/images/opensurfaces/23623.jpg,data/broden1_224/images/dtd/grid_0112.jpg,data/broden1_224/images/opensurfaces/68475.jpg,data/broden1_224/images/dtd/lined_0144.jpg,data/broden1_224/images/ade20k/ADE_train_00004768.jpg,data/broden1_224/images/dtd/banded_0115.jpg,data/broden1_224/images/dtd/lined_0124.jpg,data/broden1_224/images/dtd/grid_0113.jpg,data/broden1_224/images/dtd/lined_0123.jpg,data/broden1_224/images/dtd/lined_0130.jpg,data/broden1_224/images/dtd/knitted_0105.jpg,data/broden1_224/images/dtd/woven_0121.jpg
274,regard,bailey,humphrey,otis,rupert,rosie,sophie,baxter,teddy,abby,0.2177734375,0.211090087890625,0.20953369140625,0.20684814453125,0.205810546875,0.203887939453125,0.203338623046875,0.20306396484375,0.201751708984375,0.200469970703125,data/broden1_224/images/pascal/2010_005287.jpg,data/broden1_224/images/pascal/2010_004656.jpg,data/broden1_224/images/pascal/2009_003783.jpg,data/broden1_224/images/pascal/2010_000926.jpg,data/broden1_224/images/pascal/2009_004634.jpg,data/broden1_224/images/pascal/2009_000291.jpg,data/broden1_224/images/pascal/2010_000170.jpg,data/broden1_224/images/dtd/cobwebbed_0156.jpg,data/broden1_224/images/pascal/2008_008601.jpg,data/broden1_224/images/pascal/2009_002373.jpg,data/broden1_224/images/pascal/2010_002587.jpg,data/broden1_224/images/pascal/2010_001464.jpg,data/broden1_224/images/dtd/smeared_0135.jpg,data/broden1_224/images/pascal/2010_004792.jpg,data/broden1_224/images/pascal/2008_004688.jpg,data/broden1_224/images/pascal/2010_003086.jpg,data/broden1_224/images/pascal/2010_004681.jpg,data/broden1_224/images/pascal/2010_002891.jpg,data/broden1_224/images/dtd/freckled_0122.jpg,data/broden1_224/images/pascal/2010_005264.jpg
275,dotted,dots,spots,dot,circles,braille,nuclei,holes,pattern,molecules,0.384429931640625,0.34857177734375,0.285125732421875,0.194122314453125,0.16754150390625,0.158111572265625,0.14300537109375,0.1383056640625,0.1370849609375,0.12908935546875,data/broden1_224/images/dtd/dotted_0126.jpg,data/broden1_224/images/dtd/perforated_0105.jpg,data/broden1_224/images/dtd/polka-dotted_0170.jpg,data/broden1_224/images/dtd/dotted_0142.jpg,data/broden1_224/images/dtd/polka-dotted_0222.jpg,data/broden1_224/images/dtd/chequered_0121.jpg,data/broden1_224/images/dtd/perforated_0123.jpg,data/broden1_224/images/dtd/perforated_0045.jpg,data/broden1_224/images/dtd/chequered_0017.jpg,data/broden1_224/images/dtd/polka-dotted_0199.jpg,data/broden1_224/images/dtd/perforated_0132.jpg,data/broden1_224/images/dtd/polka-dotted_0205.jpg,data/broden1_224/images/dtd/dotted_0184.jpg,data/broden1_224/images/dtd/chequered_0084.jpg,data/broden1_224/images/dtd/dotted_0206.jpg,data/broden1_224/images/dtd/dotted_0173.jpg,data/broden1_224/images/dtd/dotted_0181.jpg,data/broden1_224/images/dtd/perforated_0003.jpg,data/broden1_224/images/dtd/polka-dotted_0103.jpg,data/broden1_224/images/dtd/polka-dotted_0069.jpg
276,dotted,dots,screened,grid,microphone,ascii,silicon,noise,mesh,blinds,0.244537353515625,0.222076416015625,0.192230224609375,0.18768310546875,0.181060791015625,0.17938232421875,0.178131103515625,0.176849365234375,0.169586181640625,0.16943359375,data/broden1_224/images/dtd/woven_0079.jpg,data/broden1_224/images/dtd/chequered_0113.jpg,data/broden1_224/images/dtd/perforated_0035.jpg,data/broden1_224/images/dtd/chequered_0106.jpg,data/broden1_224/images/dtd/grid_0098.jpg,data/broden1_224/images/dtd/perforated_0163.jpg,data/broden1_224/images/dtd/woven_0094.jpg,data/broden1_224/images/dtd/perforated_0004.jpg,data/broden1_224/images/dtd/perforated_0026.jpg,data/broden1_224/images/dtd/perforated_0087.jpg,data/broden1_224/images/dtd/polka-dotted_0101.jpg,data/broden1_224/images/dtd/woven_0046.jpg,data/broden1_224/images/dtd/perforated_0046.jpg,data/broden1_224/images/dtd/polka-dotted_0065.jpg,data/broden1_224/images/dtd/woven_0076.jpg,data/broden1_224/images/dtd/perforated_0037.jpg,data/broden1_224/images/dtd/meshed_0098.jpg,data/broden1_224/images/dtd/polka-dotted_0161.jpg,data/broden1_224/images/dtd/woven_0078.jpg,data/broden1_224/images/dtd/woven_0080.jpg
277,kitchens,cabinets,kitchen,refrigerators,appliances,refrigerator,cabinet,fridge,refrigeration,dresser,0.64447021484375,0.638153076171875,0.595855712890625,0.49853515625,0.4752197265625,0.469879150390625,0.39239501953125,0.3819580078125,0.376007080078125,0.357452392578125,data/broden1_224/images/opensurfaces/76444.jpg,data/broden1_224/images/opensurfaces/68217.jpg,data/broden1_224/images/opensurfaces/79590.jpg,data/broden1_224/images/opensurfaces/118335.jpg,data/broden1_224/images/opensurfaces/84518.jpg,data/broden1_224/images/opensurfaces/78818.jpg,data/broden1_224/images/opensurfaces/87774.jpg,data/broden1_224/images/ade20k/ADE_train_00010911.jpg,data/broden1_224/images/opensurfaces/84904.jpg,data/broden1_224/images/ade20k/ADE_train_00014967.jpg,data/broden1_224/images/opensurfaces/110760.jpg,data/broden1_224/images/opensurfaces/85190.jpg,data/broden1_224/images/opensurfaces/62806.jpg,data/broden1_224/images/opensurfaces/2547.jpg,data/broden1_224/images/opensurfaces/71341.jpg,data/broden1_224/images/ade20k/ADE_train_00019418.jpg,data/broden1_224/images/opensurfaces/86759.jpg,data/broden1_224/images/ade20k/ADE_train_00001634.jpg,data/broden1_224/images/opensurfaces/5595.jpg,data/broden1_224/images/opensurfaces/3735.jpg
278,yarn,knots,fibers,dyes,bracelets,strands,crochet,assortment,assorted,bundles,0.1490478515625,0.131622314453125,0.118133544921875,0.11566162109375,0.114837646484375,0.108154296875,0.107666015625,0.106781005859375,0.105560302734375,0.10516357421875,data/broden1_224/images/dtd/braided_0133.jpg,data/broden1_224/images/dtd/braided_0144.jpg,data/broden1_224/images/dtd/honeycombed_0146.jpg,data/broden1_224/images/dtd/bumpy_0203.jpg,data/broden1_224/images/dtd/woven_0131.jpg,data/broden1_224/images/dtd/matted_0156.jpg,data/broden1_224/images/dtd/knitted_0096.jpg,data/broden1_224/images/dtd/pleated_0102.jpg,data/broden1_224/images/pascal/2008_000455.jpg,data/broden1_224/images/ade20k/ADE_train_00002263.jpg,data/broden1_224/images/dtd/swirly_0063.jpg,data/broden1_224/images/dtd/bumpy_0180.jpg,data/broden1_224/images/ade20k/ADE_train_00002266.jpg,data/broden1_224/images/dtd/spiralled_0051.jpg,data/broden1_224/images/dtd/fibrous_0105.jpg,data/broden1_224/images/pascal/2010_003677.jpg,data/broden1_224/images/dtd/interlaced_0131.jpg,data/broden1_224/images/ade20k/ADE_train_00002264.jpg,data/broden1_224/images/opensurfaces/82708.jpg,data/broden1_224/images/dtd/pitted_0027.jpg
279,dotted,dots,pattern,membrane,lattice,patterns,grille,holes,cells,screened,0.2288818359375,0.212921142578125,0.1717529296875,0.164947509765625,0.161590576171875,0.157135009765625,0.15576171875,0.15521240234375,0.15509033203125,0.14813232421875,data/broden1_224/images/dtd/meshed_0180.jpg,data/broden1_224/images/dtd/dotted_0073.jpg,data/broden1_224/images/dtd/swirly_0084.jpg,data/broden1_224/images/dtd/honeycombed_0123.jpg,data/broden1_224/images/dtd/perforated_0012.jpg,data/broden1_224/images/dtd/perforated_0057.jpg,data/broden1_224/images/dtd/perforated_0074.jpg,data/broden1_224/images/dtd/perforated_0119.jpg,data/broden1_224/images/dtd/honeycombed_0170.jpg,data/broden1_224/images/dtd/polka-dotted_0112.jpg,data/broden1_224/images/dtd/perforated_0068.jpg,data/broden1_224/images/dtd/perforated_0132.jpg,data/broden1_224/images/dtd/perforated_0014.jpg,data/broden1_224/images/dtd/meshed_0123.jpg,data/broden1_224/images/dtd/waffled_0192.jpg,data/broden1_224/images/dtd/dotted_0193.jpg,data/broden1_224/images/dtd/swirly_0168.jpg,data/broden1_224/images/dtd/studded_0185.jpg,data/broden1_224/images/dtd/dotted_0056.jpg,data/broden1_224/images/dtd/honeycombed_0085.jpg
280,pasture,grazing,livestock,cows,herd,cattle,meadows,locals,sheep,meadow,0.365814208984375,0.30084228515625,0.295501708984375,0.290496826171875,0.2860107421875,0.25872802734375,0.24737548828125,0.238525390625,0.228515625,0.222320556640625,data/broden1_224/images/ade20k/ADE_train_00015267.jpg,data/broden1_224/images/pascal/2010_001987.jpg,data/broden1_224/images/ade20k/ADE_train_00015678.jpg,data/broden1_224/images/dtd/swirly_0066.jpg,data/broden1_224/images/ade20k/ADE_train_00012859.jpg,data/broden1_224/images/pascal/2008_006221.jpg,data/broden1_224/images/ade20k/ADE_train_00012463.jpg,data/broden1_224/images/pascal/2008_007069.jpg,data/broden1_224/images/ade20k/ADE_val_00000401.jpg,data/broden1_224/images/ade20k/ADE_val_00001568.jpg,data/broden1_224/images/dtd/paisley_0037.jpg,data/broden1_224/images/dtd/polka-dotted_0199.jpg,data/broden1_224/images/pascal/2010_000335.jpg,data/broden1_224/images/dtd/polka-dotted_0121.jpg,data/broden1_224/images/dtd/paisley_0052.jpg,data/broden1_224/images/ade20k/ADE_train_00013520.jpg,data/broden1_224/images/dtd/dotted_0109.jpg,data/broden1_224/images/pascal/2008_006227.jpg,data/broden1_224/images/ade20k/ADE_train_00005970.jpg,data/broden1_224/images/ade20k/ADE_val_00001721.jpg
281,winxp,services,transportation,classicvacations,tourism,vehicles,rentals,airfares,southwest,charters,0.107391357421875,0.106292724609375,0.105560302734375,0.105316162109375,0.10308837890625,0.102935791015625,0.10064697265625,0.099151611328125,0.099029541015625,0.09893798828125,data/broden1_224/images/dtd/zigzagged_0132.jpg,data/broden1_224/images/pascal/2009_004370.jpg,data/broden1_224/images/dtd/banded_0117.jpg,data/broden1_224/images/ade20k/ADE_train_00013029.jpg,data/broden1_224/images/ade20k/ADE_train_00002034.jpg,data/broden1_224/images/ade20k/ADE_train_00019882.jpg,data/broden1_224/images/pascal/2010_001690.jpg,data/broden1_224/images/ade20k/ADE_train_00005210.jpg,data/broden1_224/images/ade20k/ADE_train_00019959.jpg,data/broden1_224/images/pascal/2010_003936.jpg,data/broden1_224/images/pascal/2010_001668.jpg,data/broden1_224/images/dtd/grid_0122.jpg,data/broden1_224/images/pascal/2008_008018.jpg,data/broden1_224/images/ade20k/ADE_train_00013004.jpg,data/broden1_224/images/ade20k/ADE_train_00010841.jpg,data/broden1_224/images/ade20k/ADE_train_00005867.jpg,data/broden1_224/images/pascal/2009_002733.jpg,data/broden1_224/images/pascal/2008_001866.jpg,data/broden1_224/images/pascal/2010_003933.jpg,data/broden1_224/images/ade20k/ADE_train_00004971.jpg
282,dotted,grille,dots,membrane,lattice,grid,screened,braille,holes,radiator,0.301666259765625,0.270751953125,0.257598876953125,0.24139404296875,0.236175537109375,0.223876953125,0.21875,0.2178955078125,0.20892333984375,0.206512451171875,data/broden1_224/images/dtd/perforated_0012.jpg,data/broden1_224/images/dtd/meshed_0180.jpg,data/broden1_224/images/dtd/meshed_0089.jpg,data/broden1_224/images/dtd/perforated_0132.jpg,data/broden1_224/images/dtd/perforated_0014.jpg,data/broden1_224/images/dtd/perforated_0057.jpg,data/broden1_224/images/dtd/perforated_0119.jpg,data/broden1_224/images/dtd/perforated_0074.jpg,data/broden1_224/images/dtd/grid_0020.jpg,data/broden1_224/images/dtd/meshed_0090.jpg,data/broden1_224/images/dtd/meshed_0132.jpg,data/broden1_224/images/dtd/perforated_0066.jpg,data/broden1_224/images/dtd/perforated_0024.jpg,data/broden1_224/images/dtd/grid_0093.jpg,data/broden1_224/images/dtd/perforated_0102.jpg,data/broden1_224/images/dtd/honeycombed_0165.jpg,data/broden1_224/images/dtd/porous_0112.jpg,data/broden1_224/images/dtd/honeycombed_0139.jpg,data/broden1_224/images/dtd/grid_0058.jpg,data/broden1_224/images/dtd/perforated_0015.jpg
